genome1,genome2,dist,similarity
GCF_040947025.1.fna,GCF_031728155.1.fna,0.0027144551,0.99728554
GCF_022690065.1.fna,GCF_031728155.1.fna,0.008042574,0.9919574
GCF_022689765.1.fna,GCF_031728155.1.fna,0.007706821,0.9922932
GCF_022690265.1.fna,GCF_031728155.1.fna,0.0077438354,0.99225616
GCF_022689615.1.fna,GCF_031728155.1.fna,0.007892609,0.9921074
GCF_031728745.1.fna,GCF_031728155.1.fna,0.009937644,0.99006236
GCF_022690275.1.fna,GCF_031728155.1.fna,0.007669866,0.99233013
GCF_047653515.1.fna,GCF_031728155.1.fna,0.0067687035,0.9932313
GCF_031728275.1.fna,GCF_031728155.1.fna,0.021018088,0.9789819
GCF_022690115.1.fna,GCF_031728155.1.fna,0.014975905,0.9850241
GCF_031728735.1.fna,GCF_031728155.1.fna,0.009046435,0.99095356
GCF_036419895.1.fna,GCF_031728155.1.fna,0.021361291,0.9786387
GCF_000269685.1.fna,GCF_031728155.1.fna,0.0075961947,0.9924038
GCF_031728515.1.fna,GCF_031728155.1.fna,0.010826886,0.9891731
GCF_037700155.1.fna,GCF_031728155.1.fna,0.00823164,0.99176836
GCF_022690225.1.fna,GCF_031728155.1.fna,0.021920502,0.9780795
GCF_022689945.1.fna,GCF_031728155.1.fna,0.009608984,0.990391
GCF_015274585.1.fna,GCF_031728155.1.fna,0.009406269,0.99059373
GCF_031728415.1.fna,GCF_031728155.1.fna,0.022637784,0.9773622
GCF_031729015.1.fna,GCF_031728155.1.fna,0.021709323,0.9782907
GCF_037700315.1.fna,GCF_031728155.1.fna,0.022420406,0.9775796
GCF_031728795.1.fna,GCF_031728155.1.fna,0.019563198,0.9804368
GCF_031728555.1.fna,GCF_031728155.1.fna,0.008004963,0.99199504
GCF_029926865.1.fna,GCF_031728155.1.fna,0.010740519,0.9892595
GCF_040947225.1.fna,GCF_031728155.1.fna,0.019181192,0.9808188
GCF_031728695.1.fna,GCF_031728155.1.fna,0.022062302,0.9779377
GCF_022689665.1.fna,GCF_031728155.1.fna,0.021430492,0.9785695
GCF_029926915.1.fna,GCF_031728155.1.fna,0.009854972,0.990145
GCF_031728315.1.fna,GCF_031728155.1.fna,0.007855296,0.9921447
GCF_031727255.1.fna,GCF_031728155.1.fna,0.010020673,0.9899793
GCF_022690205.1.fna,GCF_031728155.1.fna,0.022492707,0.9775073
GCF_031727455.1.fna,GCF_031728155.1.fna,0.026904702,0.9730953
GCF_022690025.1.fna,GCF_031728155.1.fna,0.021920502,0.9780795
GCF_031727075.1.fna,GCF_031728155.1.fna,0.007818103,0.9921819
GCF_022690145.1.fna,GCF_031728155.1.fna,0.007929981,0.99207
GCF_002901845.1.fna,GCF_031728155.1.fna,0.02156949,0.9784305
GCF_022689825.1.fna,GCF_031728155.1.fna,0.007706821,0.9922932
GCF_031728675.1.fna,GCF_031728155.1.fna,0.022062302,0.9779377
GCF_047653525.1.fna,GCF_031728155.1.fna,0.008810163,0.99118984
GCF_022690085.1.fna,GCF_031728155.1.fna,0.026059687,0.9739403
GCF_037700135.1.fna,GCF_031728155.1.fna,0.008771062,0.99122894
GCF_025143205.1.fna,GCF_031728155.1.fna,0.008888602,0.9911114
GCF_031728895.1.fna,GCF_031728155.1.fna,0.020679712,0.9793203
GCF_040947605.1.fna,GCF_031728155.1.fna,0.01010412,0.9898959
GCF_031727355.1.fna,GCF_031728155.1.fna,0.008384287,0.9916157
GCF_015274675.1.fna,GCF_031728155.1.fna,0.0070524216,0.9929476
GCF_036420075.1.fna,GCF_031728155.1.fna,0.009568274,0.9904317
GCF_013267575.1.fna,GCF_031728155.1.fna,0.021920502,0.9780795
GCF_031727055.1.fna,GCF_031728155.1.fna,0.0244475,0.9755525
GCF_037700375.1.fna,GCF_031728155.1.fna,0.022565126,0.9774349
GCF_022690005.1.fna,GCF_031728155.1.fna,0.020679712,0.9793203
GCF_031631055.1.fna,GCF_031728155.1.fna,0.020213723,0.9797863
GCF_031728495.1.fna,GCF_031728155.1.fna,0.020612597,0.9793874
GCF_964211265.1.fna,GCF_031728155.1.fna,0.022204995,0.977795
GCF_031727535.1.fna,GCF_031728155.1.fna,0.02285707,0.97714293
GCF_025143445.1.fna,GCF_031728155.1.fna,0.021779478,0.9782205
GCF_022689855.1.fna,GCF_031728155.1.fna,0.021639287,0.9783607
GCF_022689725.1.fna,GCF_031728155.1.fna,0.021430492,0.9785695
GCF_031727275.1.fna,GCF_031728155.1.fna,0.021361291,0.9786387
GCF_031728235.1.fna,GCF_031728155.1.fna,0.009406269,0.99059373
GCF_040947205.1.fna,GCF_031728155.1.fna,0.008615434,0.99138457
GCF_031727235.1.fna,GCF_031728155.1.fna,0.02156949,0.9784305
GCF_022690165.1.fna,GCF_031728155.1.fna,0.008042574,0.9919574
GCF_031728075.1.fna,GCF_031728155.1.fna,0.008732021,0.991268
GCF_022689965.1.fna,GCF_031728155.1.fna,0.008810163,0.99118984
GCF_022689575.1.fna,GCF_031728155.1.fna,0.021430492,0.9785695
GCF_037694985.1.fna,GCF_031728155.1.fna,0.009649754,0.99035025
GCF_022690185.1.fna,GCF_031728155.1.fna,0.021430492,0.9785695
GCF_031728335.1.fna,GCF_031728155.1.fna,0.009046435,0.99095356
GCF_031728095.1.fna,GCF_031728155.1.fna,0.022420406,0.9775796
GCF_022690385.1.fna,GCF_031728155.1.fna,0.008927941,0.99107206
GCF_022690425.1.fna,GCF_031728155.1.fna,0.008693099,0.9913069
GCF_022690375.1.fna,GCF_031728155.1.fna,0.021639287,0.9783607
GCF_022689675.1.fna,GCF_031728155.1.fna,0.007967472,0.9920325
GCF_022690245.1.fna,GCF_031728155.1.fna,0.0075594783,0.9924405
GCF_037700295.1.fna,GCF_031728155.1.fna,0.008193672,0.9918063
GCF_015274535.1.fna,GCF_031728155.1.fna,0.009406269,0.99059373
GCF_022689845.1.fna,GCF_031728155.1.fna,0.008538067,0.99146193
GCF_022689745.1.fna,GCF_031728155.1.fna,0.007818103,0.9921819
GCF_022689925.1.fna,GCF_031728155.1.fna,0.026733518,0.9732665
GCF_015274655.1.fna,GCF_031728155.1.fna,0.009406269,0.99059373
GCF_022690325.1.fna,GCF_031728155.1.fna,0.019886196,0.9801138
GCF_022689785.1.fna,GCF_031728155.1.fna,0.020747006,0.979253
GCF_031728155.1.fna,GCF_031728155.1.fna,0.0,1.0
GCF_037700455.1.fna,GCF_031728155.1.fna,0.022420406,0.9775796
GCF_022689905.1.fna,GCF_031728155.1.fna,0.007967472,0.9920325
GCF_022690105.1.fna,GCF_031728155.1.fna,0.008615434,0.99138457
GCF_022689975.1.fna,GCF_031728155.1.fna,0.0077438354,0.99225616
GCF_022689705.1.fna,GCF_031728155.1.fna,0.02285707,0.97714293
GCF_031728835.1.fna,GCF_031728155.1.fna,0.0075594783,0.9924405
GCF_031728115.1.fna,GCF_031728155.1.fna,0.009446621,0.9905534
GCF_022689775.1.fna,GCF_031728155.1.fna,0.021991313,0.9780087
GCF_031728455.1.fna,GCF_031728155.1.fna,0.020345926,0.9796541
GCF_025143615.1.fna,GCF_031728155.1.fna,0.02115482,0.9788452
GCF_052950835.1.fna,GCF_031728155.1.fna,0.02156949,0.9784305
GCF_040947125.1.fna,GCF_031728155.1.fna,0.022783816,0.9772162
GCF_017315645.1.fna,GCF_031728155.1.fna,0.0077438354,0.99225616
GCF_040947645.1.fna,GCF_031728155.1.fna,0.010145903,0.9898541
GCF_022690345.1.fna,GCF_031728155.1.fna,9.5546246e-05,0.99990445
GCF_022689645.1.fna,GCF_031728155.1.fna,0.022420406,0.9775796
GCF_022690295.1.fna,GCF_031728155.1.fna,0.010020673,0.9899793
GCF_031728715.1.fna,GCF_031728155.1.fna,0.020747006,0.979253
GCF_031728295.1.fna,GCF_031728155.1.fna,0.007669866,0.99233013
GCF_040947065.1.fna,GCF_031728155.1.fna,0.02115482,0.9788452
GCF_037695175.1.fna,GCF_031728155.1.fna,0.022930622,0.9770694
GCF_031728475.1.fna,GCF_031728155.1.fna,0.007892609,0.9921074
GCF_022690045.1.fna,GCF_037700455.1.fna,0.008732021,0.991268
GCF_017315625.1.fna,GCF_037700455.1.fna,0.020545602,0.9794544
GCF_900458635.1.fna,GCF_037700455.1.fna,0.0051193237,0.9948807
GCF_022689565.1.fna,GCF_037700455.1.fna,0.021499872,0.9785001
GCF_029926905.1.fna,GCF_037700455.1.fna,0.022348404,0.9776516
GCF_040947025.1.fna,GCF_037700455.1.fna,0.022204995,0.977795
GCF_022690065.1.fna,GCF_037700455.1.fna,0.021639287,0.9783607
GCF_022689765.1.fna,GCF_037700455.1.fna,0.023376226,0.9766238
GCF_022690265.1.fna,GCF_037700455.1.fna,0.02184987,0.9781501
GCF_022689615.1.fna,GCF_037700455.1.fna,0.021779478,0.9782205
GCF_031728745.1.fna,GCF_037700455.1.fna,0.020545602,0.9794544
GCF_022690275.1.fna,GCF_037700455.1.fna,0.022783816,0.9772162
GCF_047653515.1.fna,GCF_037700455.1.fna,0.02227658,0.9777234
GCF_031728275.1.fna,GCF_037700455.1.fna,0.009125829,0.9908742
GCF_022690115.1.fna,GCF_037700455.1.fna,0.024841309,0.9751587
GCF_031728735.1.fna,GCF_037700455.1.fna,0.022062302,0.9779377
GCF_036419895.1.fna,GCF_037700455.1.fna,0.008693099,0.9913069
GCF_000269685.1.fna,GCF_037700455.1.fna,0.023301423,0.9766986
GCF_031728515.1.fna,GCF_037700455.1.fna,0.024762094,0.9752379
GCF_037700155.1.fna,GCF_037700455.1.fna,0.021639287,0.9783607
GCF_022690225.1.fna,GCF_037700455.1.fna,0.01171118,0.9882888
GCF_022689945.1.fna,GCF_037700455.1.fna,0.023982882,0.9760171
GCF_015274585.1.fna,GCF_037700455.1.fna,0.021499872,0.9785001
GCF_031728415.1.fna,GCF_037700455.1.fna,0.008307815,0.9916922
GCF_031729015.1.fna,GCF_037700455.1.fna,0.008810163,0.99118984
GCF_037700315.1.fna,GCF_037700455.1.fna,0.009006858,0.99099314
GCF_031728795.1.fna,GCF_037700455.1.fna,0.010062277,0.9899377
GCF_031728555.1.fna,GCF_037700455.1.fna,0.021709323,0.9782907
GCF_029926865.1.fna,GCF_037700455.1.fna,0.022348404,0.9776516
GCF_040947225.1.fna,GCF_037700455.1.fna,0.009006858,0.99099314
GCF_031728695.1.fna,GCF_037700455.1.fna,0.007967472,0.9920325
GCF_022689665.1.fna,GCF_037700455.1.fna,0.0061796308,0.99382037
GCF_029926915.1.fna,GCF_037700455.1.fna,0.021223426,0.9787766
GCF_031728315.1.fna,GCF_037700455.1.fna,0.021223426,0.9787766
GCF_031727255.1.fna,GCF_037700455.1.fna,0.023301423,0.9766986
GCF_022690205.1.fna,GCF_037700455.1.fna,0.009365916,0.9906341
GCF_031727455.1.fna,GCF_037700455.1.fna,0.024525821,0.9754742
GCF_022690025.1.fna,GCF_037700455.1.fna,0.00680393,0.99319607
GCF_031727075.1.fna,GCF_037700455.1.fna,0.021779478,0.9782205
GCF_022690145.1.fna,GCF_037700455.1.fna,0.021709323,0.9782907
GCF_002901845.1.fna,GCF_037700455.1.fna,0.0050230026,0.994977
GCF_022689825.1.fna,GCF_037700455.1.fna,0.023376226,0.9766238
GCF_031728675.1.fna,GCF_037700455.1.fna,0.0071959496,0.99280405
GCF_047653525.1.fna,GCF_037700455.1.fna,0.022062302,0.9779377
GCF_022690085.1.fna,GCF_037700455.1.fna,0.023602009,0.976398
GCF_037700135.1.fna,GCF_037700455.1.fna,0.023376226,0.9766238
GCF_025143205.1.fna,GCF_037700455.1.fna,0.02156949,0.9784305
GCF_031728895.1.fna,GCF_037700455.1.fna,0.008654237,0.99134576
GCF_040947605.1.fna,GCF_037700455.1.fna,0.021709323,0.9782907
GCF_031727355.1.fna,GCF_037700455.1.fna,0.021499872,0.9785001
GCF_015274675.1.fna,GCF_037700455.1.fna,0.022930622,0.9770694
GCF_036420075.1.fna,GCF_037700455.1.fna,0.02390629,0.9760937
GCF_013267575.1.fna,GCF_037700455.1.fna,0.0071599483,0.99284005
GCF_031727055.1.fna,GCF_037700455.1.fna,0.009046435,0.99095356
GCF_037700375.1.fna,GCF_037700455.1.fna,0.0007556677,0.99924433
GCF_022690005.1.fna,GCF_037700455.1.fna,0.008771062,0.99122894
GCF_031631055.1.fna,GCF_037700455.1.fna,0.011352897,0.9886471
GCF_031728495.1.fna,GCF_037700455.1.fna,0.0063854456,0.99361455
GCF_964211265.1.fna,GCF_037700455.1.fna,0.007088244,0.99291176
GCF_031727535.1.fna,GCF_037700455.1.fna,0.0062479973,0.993752
GCF_025143445.1.fna,GCF_037700455.1.fna,0.00823164,0.99176836
GCF_022689855.1.fna,GCF_037700455.1.fna,0.008460999,0.991539
GCF_022689725.1.fna,GCF_037700455.1.fna,0.0061796308,0.99382037
GCF_031727275.1.fna,GCF_037700455.1.fna,0.0074132085,0.9925868
GCF_031728235.1.fna,GCF_037700455.1.fna,0.024214208,0.9757858
GCF_040947205.1.fna,GCF_037700455.1.fna,0.021499872,0.9785001
GCF_031727235.1.fna,GCF_037700455.1.fna,0.008422613,0.9915774
GCF_022690165.1.fna,GCF_037700455.1.fna,0.021709323,0.9782907
GCF_031728075.1.fna,GCF_037700455.1.fna,0.022710681,0.9772893
GCF_022689965.1.fna,GCF_037700455.1.fna,0.021430492,0.9785695
GCF_022689575.1.fna,GCF_037700455.1.fna,0.0061796308,0.99382037
GCF_037694985.1.fna,GCF_037700455.1.fna,0.023004293,0.9769957
GCF_022690185.1.fna,GCF_037700455.1.fna,0.008460999,0.991539
GCF_031728335.1.fna,GCF_037700455.1.fna,0.02213347,0.97786653
GCF_031728095.1.fna,GCF_037700455.1.fna,0.008576691,0.9914233
GCF_022690385.1.fna,GCF_037700455.1.fna,0.02352649,0.9764735
GCF_022690425.1.fna,GCF_037700455.1.fna,0.022637784,0.9773622
GCF_022690375.1.fna,GCF_037700455.1.fna,0.0067687035,0.9932313
GCF_022689675.1.fna,GCF_037700455.1.fna,0.021639287,0.9783607
GCF_022690245.1.fna,GCF_037700455.1.fna,0.022062302,0.9779377
GCF_037700295.1.fna,GCF_037700455.1.fna,0.021499872,0.9785001
GCF_015274535.1.fna,GCF_037700455.1.fna,0.021499872,0.9785001
GCF_022689845.1.fna,GCF_037700455.1.fna,0.022710681,0.9772893
GCF_022689745.1.fna,GCF_037700455.1.fna,0.021779478,0.9782205
GCF_022689925.1.fna,GCF_037700455.1.fna,0.025080502,0.9749195
GCF_015274655.1.fna,GCF_037700455.1.fna,0.021499872,0.9785001
GCF_022690325.1.fna,GCF_037700455.1.fna,0.009285569,0.99071443
GCF_022689785.1.fna,GCF_037700455.1.fna,0.007088244,0.99291176
GCF_031728155.1.fna,GCF_037700455.1.fna,0.022420406,0.9775796
GCF_037700455.1.fna,GCF_037700455.1.fna,0.0,1.0
GCF_022689905.1.fna,GCF_037700455.1.fna,0.021223426,0.9787766
GCF_022690105.1.fna,GCF_037700455.1.fna,0.021639287,0.9783607
GCF_022689975.1.fna,GCF_037700455.1.fna,0.023301423,0.9766986
GCF_022689705.1.fna,GCF_037700455.1.fna,0.008615434,0.99138457
GCF_031728835.1.fna,GCF_037700455.1.fna,0.021499872,0.9785001
GCF_031728115.1.fna,GCF_037700455.1.fna,0.021920502,0.9780795
GCF_022689775.1.fna,GCF_037700455.1.fna,0.009125829,0.9908742
GCF_031728455.1.fna,GCF_037700455.1.fna,0.0069455504,0.99305445
GCF_025143615.1.fna,GCF_037700455.1.fna,0.009165645,0.99083436
GCF_052950835.1.fna,GCF_037700455.1.fna,0.0123999715,0.9876
GCF_040947125.1.fna,GCF_037700455.1.fna,0.0059424043,0.9940576
GCF_017315645.1.fna,GCF_037700455.1.fna,0.021499872,0.9785001
GCF_040947645.1.fna,GCF_037700455.1.fna,0.021709323,0.9782907
GCF_022690345.1.fna,GCF_037700455.1.fna,0.022348404,0.9776516
GCF_022689645.1.fna,GCF_037700455.1.fna,0.008499503,0.9915005
GCF_022690295.1.fna,GCF_037700455.1.fna,0.023301423,0.9766986
GCF_031728715.1.fna,GCF_037700455.1.fna,0.0077438354,0.99225616
GCF_031728295.1.fna,GCF_037700455.1.fna,0.021639287,0.9783607
GCF_040947065.1.fna,GCF_037700455.1.fna,0.01130861,0.9886914
GCF_037695175.1.fna,GCF_037700455.1.fna,0.00628227,0.99371773
GCF_031728475.1.fna,GCF_037700455.1.fna,0.022348404,0.9776516
GCF_022690045.1.fna,GCF_022689905.1.fna,0.020412326,0.9795877
GCF_017315625.1.fna,GCF_022689905.1.fna,0.009046435,0.99095356
GCF_900458635.1.fna,GCF_022689905.1.fna,0.020814478,0.9791855
GCF_022689565.1.fna,GCF_022689905.1.fna,0.007929981,0.99207
GCF_029926905.1.fna,GCF_022689905.1.fna,0.009690642,0.99030936
GCF_040947025.1.fna,GCF_022689905.1.fna,0.008499503,0.9915005
GCF_022690065.1.fna,GCF_022689905.1.fna,0.007304251,0.99269575
GCF_022689765.1.fna,GCF_022689905.1.fna,0.0058416724,0.9941583
GCF_022690265.1.fna,GCF_022689905.1.fna,0.0074861646,0.99251384
GCF_022689615.1.fna,GCF_022689905.1.fna,0.0074861646,0.99251384
GCF_031728745.1.fna,GCF_022689905.1.fna,0.009285569,0.99071443
GCF_022690275.1.fna,GCF_022689905.1.fna,0.008693099,0.9913069
GCF_047653515.1.fna,GCF_022689905.1.fna,0.008117974,0.991882
GCF_031728275.1.fna,GCF_022689905.1.fna,0.02115482,0.9788452
GCF_022690115.1.fna,GCF_022689905.1.fna,0.0139988065,0.9860012
GCF_031728735.1.fna,GCF_022689905.1.fna,0.009406269,0.99059373
GCF_036419895.1.fna,GCF_022689905.1.fna,0.020814478,0.9791855
GCF_000269685.1.fna,GCF_022689905.1.fna,0.008810163,0.99118984
GCF_031728515.1.fna,GCF_022689905.1.fna,0.010957122,0.9890429
GCF_037700155.1.fna,GCF_022689905.1.fna,0.007304251,0.99269575
GCF_022690225.1.fna,GCF_022689905.1.fna,0.021709323,0.9782907
GCF_022689945.1.fna,GCF_022689905.1.fna,0.009854972,0.990145
GCF_015274585.1.fna,GCF_022689905.1.fna,0.009125829,0.9908742
GCF_031728415.1.fna,GCF_022689905.1.fna,0.022710681,0.9772893
GCF_031729015.1.fna,GCF_022689905.1.fna,0.020814478,0.9791855
GCF_037700315.1.fna,GCF_022689905.1.fna,0.022348404,0.9776516
GCF_031728795.1.fna,GCF_022689905.1.fna,0.020279706,0.9797203
GCF_031728555.1.fna,GCF_022689905.1.fna,0.007340491,0.9926595
GCF_029926865.1.fna,GCF_022689905.1.fna,0.009690642,0.99030936
GCF_040947225.1.fna,GCF_022689905.1.fna,0.020345926,0.9796541
GCF_031728695.1.fna,GCF_022689905.1.fna,0.021018088,0.9789819
GCF_022689665.1.fna,GCF_022689905.1.fna,0.021499872,0.9785001
GCF_029926915.1.fna,GCF_022689905.1.fna,0.008849382,0.9911506
GCF_031728315.1.fna,GCF_022689905.1.fna,7.158518e-05,0.9999284
GCF_031727255.1.fna,GCF_022689905.1.fna,0.010229826,0.9897702
GCF_022690205.1.fna,GCF_022689905.1.fna,0.021709323,0.9782907
GCF_031727455.1.fna,GCF_022689905.1.fna,0.027424872,0.9725751
GCF_022690025.1.fna,GCF_022689905.1.fna,0.021499872,0.9785001
GCF_031727075.1.fna,GCF_022689905.1.fna,0.0075594783,0.9924405
GCF_022690145.1.fna,GCF_022689905.1.fna,0.00737679,0.9926232
GCF_002901845.1.fna,GCF_022689905.1.fna,0.020747006,0.979253
GCF_022689825.1.fna,GCF_022689905.1.fna,0.0058416724,0.9941583
GCF_031728675.1.fna,GCF_022689905.1.fna,0.021086395,0.9789136
GCF_047653525.1.fna,GCF_022689905.1.fna,0.008693099,0.9913069
GCF_022690085.1.fna,GCF_022689905.1.fna,0.026059687,0.9739403
GCF_037700135.1.fna,GCF_022689905.1.fna,0.0070524216,0.9929476
GCF_025143205.1.fna,GCF_022689905.1.fna,0.008117974,0.991882
GCF_031728895.1.fna,GCF_022689905.1.fna,0.020814478,0.9791855
GCF_040947605.1.fna,GCF_022689905.1.fna,0.009937644,0.99006236
GCF_031727355.1.fna,GCF_022689905.1.fna,0.008004963,0.99199504
GCF_015274675.1.fna,GCF_022689905.1.fna,0.007818103,0.9921819
GCF_036420075.1.fna,GCF_022689905.1.fna,0.009731591,0.9902684
GCF_013267575.1.fna,GCF_022689905.1.fna,0.02088219,0.9791178
GCF_031727055.1.fna,GCF_022689905.1.fna,0.023301423,0.9766986
GCF_037700375.1.fna,GCF_022689905.1.fna,0.021223426,0.9787766
GCF_022690005.1.fna,GCF_022689905.1.fna,0.020412326,0.9795877
GCF_031631055.1.fna,GCF_022689905.1.fna,0.02001667,0.9799833
GCF_031728495.1.fna,GCF_022689905.1.fna,0.020545602,0.9794544
GCF_964211265.1.fna,GCF_022689905.1.fna,0.021223426,0.9787766
GCF_031727535.1.fna,GCF_022689905.1.fna,0.02184987,0.9781501
GCF_025143445.1.fna,GCF_022689905.1.fna,0.020679712,0.9793203
GCF_022689855.1.fna,GCF_022689905.1.fna,0.020950079,0.9790499
GCF_022689725.1.fna,GCF_022689905.1.fna,0.021499872,0.9785001
GCF_031727275.1.fna,GCF_022689905.1.fna,0.02156949,0.9784305
GCF_031728235.1.fna,GCF_022689905.1.fna,0.010020673,0.9899793
GCF_040947205.1.fna,GCF_022689905.1.fna,0.006910026,0.99309
GCF_031727235.1.fna,GCF_022689905.1.fna,0.02088219,0.9791178
GCF_022690165.1.fna,GCF_022689905.1.fna,0.00737679,0.9926232
GCF_031728075.1.fna,GCF_022689905.1.fna,0.00920558,0.9907944
GCF_022689965.1.fna,GCF_022689905.1.fna,0.007669866,0.99233013
GCF_022689575.1.fna,GCF_022689905.1.fna,0.021499872,0.9785001
GCF_037694985.1.fna,GCF_022689905.1.fna,0.0024912953,0.9975087
GCF_022690185.1.fna,GCF_022689905.1.fna,0.020814478,0.9791855
GCF_031728335.1.fna,GCF_022689905.1.fna,0.010870218,0.9891298
GCF_031728095.1.fna,GCF_022689905.1.fna,0.021361291,0.9786387
GCF_022690385.1.fna,GCF_022689905.1.fna,0.005476892,0.9945231
GCF_022690425.1.fna,GCF_022689905.1.fna,0.009165645,0.99083436
GCF_022690375.1.fna,GCF_022689905.1.fna,0.021086395,0.9789136
GCF_022689675.1.fna,GCF_022689905.1.fna,0.007632971,0.992367
GCF_022690245.1.fna,GCF_022689905.1.fna,0.0065935254,0.9934065
GCF_037700295.1.fna,GCF_022689905.1.fna,0.0071959496,0.99280405
GCF_015274535.1.fna,GCF_022689905.1.fna,0.009125829,0.9908742
GCF_022689845.1.fna,GCF_022689905.1.fna,0.006350994,0.993649
GCF_022689745.1.fna,GCF_022689905.1.fna,0.0075594783,0.9924405
GCF_022689925.1.fna,GCF_022689905.1.fna,0.027424872,0.9725751
GCF_015274655.1.fna,GCF_022689905.1.fna,0.009125829,0.9908742
GCF_022690325.1.fna,GCF_022689905.1.fna,0.02001667,0.9799833
GCF_022689785.1.fna,GCF_022689905.1.fna,0.020612597,0.9793874
GCF_031728155.1.fna,GCF_022689905.1.fna,0.007967472,0.9920325
GCF_037700455.1.fna,GCF_022689905.1.fna,0.021223426,0.9787766
GCF_022689905.1.fna,GCF_022689905.1.fna,0.0,1.0
GCF_022690105.1.fna,GCF_022689905.1.fna,0.010611594,0.9893884
GCF_022689975.1.fna,GCF_022689905.1.fna,0.005808234,0.99419177
GCF_022689705.1.fna,GCF_022689905.1.fna,0.02285707,0.97714293
GCF_031728835.1.fna,GCF_022689905.1.fna,0.0070524216,0.9929476
GCF_031728115.1.fna,GCF_022689905.1.fna,0.010441005,0.989559
GCF_022689775.1.fna,GCF_022689905.1.fna,0.021223426,0.9787766
GCF_031728455.1.fna,GCF_022689905.1.fna,0.021018088,0.9789819
GCF_025143615.1.fna,GCF_022689905.1.fna,0.020950079,0.9790499
GCF_052950835.1.fna,GCF_022689905.1.fna,0.020747006,0.979253
GCF_040947125.1.fna,GCF_022689905.1.fna,0.021499872,0.9785001
GCF_017315645.1.fna,GCF_022689905.1.fna,0.006523907,0.9934761
GCF_040947645.1.fna,GCF_022689905.1.fna,0.009896278,0.9901037
GCF_022690345.1.fna,GCF_022689905.1.fna,0.007929981,0.99207
GCF_022689645.1.fna,GCF_022689905.1.fna,0.022348404,0.9776516
GCF_022690295.1.fna,GCF_022689905.1.fna,0.010229826,0.9897702
GCF_031728715.1.fna,GCF_022689905.1.fna,0.02001667,0.9799833
GCF_031728295.1.fna,GCF_022689905.1.fna,0.0060098767,0.9939901
GCF_040947065.1.fna,GCF_022689905.1.fna,0.019821286,0.9801787
GCF_037695175.1.fna,GCF_022689905.1.fna,0.02213347,0.97786653
GCF_031728475.1.fna,GCF_022689905.1.fna,0.009325743,0.99067426
GCF_022690045.1.fna,GCF_022690105.1.fna,0.021018088,0.9789819
GCF_017315625.1.fna,GCF_022690105.1.fna,0.009813786,0.9901862
GCF_900458635.1.fna,GCF_022690105.1.fna,0.020950079,0.9790499
GCF_022689565.1.fna,GCF_022690105.1.fna,0.010740519,0.9892595
GCF_029926905.1.fna,GCF_022690105.1.fna,0.011486471,0.9885135
GCF_040947025.1.fna,GCF_022690105.1.fna,0.009896278,0.9901037
GCF_022690065.1.fna,GCF_022690105.1.fna,0.009046435,0.99095356
GCF_022689765.1.fna,GCF_022690105.1.fna,0.009979129,0.9900209
GCF_022690265.1.fna,GCF_022690105.1.fna,0.008810163,0.99118984
GCF_022689615.1.fna,GCF_022690105.1.fna,0.009285569,0.99071443
GCF_031728745.1.fna,GCF_022690105.1.fna,0.007304251,0.99269575
GCF_022690275.1.fna,GCF_022690105.1.fna,0.008080244,0.99191976
GCF_047653515.1.fna,GCF_022690105.1.fna,0.0094870925,0.9905129
GCF_031728275.1.fna,GCF_022690105.1.fna,0.022492707,0.9775073
GCF_022690115.1.fna,GCF_022690105.1.fna,0.015081286,0.9849187
GCF_031728735.1.fna,GCF_022690105.1.fna,0.010740519,0.9892595
GCF_036419895.1.fna,GCF_022690105.1.fna,0.02213347,0.97786653
GCF_000269685.1.fna,GCF_022690105.1.fna,0.010145903,0.9898541
GCF_031728515.1.fna,GCF_022690105.1.fna,0.0123999715,0.9876
GCF_037700155.1.fna,GCF_022690105.1.fna,0.009772658,0.99022734
GCF_022690225.1.fna,GCF_022690105.1.fna,0.022062302,0.9779377
GCF_022689945.1.fna,GCF_022690105.1.fna,0.010654509,0.9893455
GCF_015274585.1.fna,GCF_022690105.1.fna,0.008615434,0.99138457
GCF_031728415.1.fna,GCF_022690105.1.fna,0.022348404,0.9776516
GCF_031729015.1.fna,GCF_022690105.1.fna,0.02227658,0.9777234
GCF_037700315.1.fna,GCF_022690105.1.fna,0.023004293,0.9769957
GCF_031728795.1.fna,GCF_022690105.1.fna,0.021018088,0.9789819
GCF_031728555.1.fna,GCF_022690105.1.fna,0.009086072,0.9909139
GCF_029926865.1.fna,GCF_022690105.1.fna,0.011486471,0.9885135
GCF_040947225.1.fna,GCF_022690105.1.fna,0.02001667,0.9799833
GCF_031728695.1.fna,GCF_022690105.1.fna,0.022492707,0.9775073
GCF_022689665.1.fna,GCF_022690105.1.fna,0.021430492,0.9785695
GCF_029926915.1.fna,GCF_022690105.1.fna,0.010611594,0.9893884
GCF_031728315.1.fna,GCF_022690105.1.fna,0.010568798,0.9894312
GCF_031727255.1.fna,GCF_022690105.1.fna,0.011088192,0.9889118
GCF_022690205.1.fna,GCF_022690105.1.fna,0.022492707,0.9775073
GCF_031727455.1.fna,GCF_022690105.1.fna,0.027777493,0.9722225
GCF_022690025.1.fna,GCF_022690105.1.fna,0.021991313,0.9780087
GCF_031727075.1.fna,GCF_022690105.1.fna,0.009285569,0.99071443
